710	962.496 1065.83 8426.16	0
711	1148.72 828.309 2714.01	0
712	2301.12 583.359 2714.01	0
713	1169.75 3142.74 5453.94	0
714	 767.03 1288.14 518.314	0
715	2303.07 574.176 10814.3	0
716	   3303 2752.29    1125	0
717	3132.75 3019.93    7125	0
718	3132.75 3019.93    6375	0
719	   2000 480.506       0	1
720	2618.03 611.873    4875	0
721	3381.92 2145.25 4440.35	0
722	   2000 488.628    3375	0
723	3057.58 1047.75  950.62	0
724	3127.31 984.97   9375	0
725	679.371 1237.53    5625	0
726	1416.56 3310.44 10255.5	0
727	 1739.2 3377.84   12000	1
728	1115.76 782.947 9399.18	0
729	3219.36    1296 6916.12	0
730	508.125 1843.2 1094.4	0
731	2568.63 708.549       0	1
732	1705.94 616.564 11440.4	0
733	1373.78 3406.52    7875	0
734	3462.42 1524.83    1125	0
735	3040.22 2936.61 8280.54	0
736	3454.74  1847.1 9277.26	0
737	3059.52   2954 2417.3	0
738	674.795 2765.11    7125	0
739	1681.85 3496.78    7125	0
740	3484.65 2156.04 8574.97	0
741	3318.48 2688.91   12000	1
742	1101.15 762.839    7125	0
743	649.072 2438.94 4649.56	0
744	672.745 1233.71    2625	0
745	604.675 2453.37 10217.7	0
746	3460.46  2153.5 2716.08	0
747	2898.12 763.841    2625	0
748	461.356 1838.28    9375	0
749	 1676.9 3520.07    4875	0
750	662.104 1227.57    4875	0
751	2627.15 591.398    7875	0
752	460.814 1838.23    4125	0
753	1703.55 3394.71 1359.06	0
754	 3471.4 1521.91    1875	0
755	2856.89 820.596 6515.14	0
756	   2000 455.911    7875	0
757	611.828 1548.96 3524.27	0
758	3488.95 1843.51 7200.81	0
759	714.526 1257.83 1787.09	0
760	2597.39 3341.76   10756	0
761	3118.03 993.319 8682.87	0
762	3389.69 1838.63       0	1
763	2582.91 728.196   12000	1
764	1390.97 781.288       0	1
765	 3426.1 1850.11 3904.86	0
766	1690.88 3454.31 10786.8	0
767	1404.01 3338.62 11488.9	0
768	1381.97 97.887  10875	1
769	   1000 267.949   10875	1
770	1229.78 783.068 10687.5	0
771	2296.43 605.425  9858.7	0
772	2209.06 3989.04    2625	1
773	1790.94 3989.04    2625	1
774	1691.37 3451.99  2437.5	0
775	2129.53 3479.22  2812.5	0
776	929.963 2963.47 7640.85	0
777	874.017 3013.84 8688.99	0
778	724.251 1263.45 10738.1	0
779	596.557 2456.01 2757.02	0
780	3538.64 2161.72  1892.5	0
781	3408.29 2457.58 3247.55	0
782	3490.99 1843.29 10956.9	0
783	 3370.4 2445.27 603.053	0
784	381.966 824.43   7125	1
785	172.909 1186.53    7125	1
786	570.698 1535.59  6937.5	0
787	2209.06 10.9562    6375	1
788	1790.94 10.9562    6375	1
789	   2000 516.221  6187.5	0
790	3338.26 3486.29    4875	1
791	3618.03 3175.57    4875	1
792	3039.96 3040.91  5062.5	0
793	   0 2000 8625	1
